"url","text","Bracket"
https://bsky.app/profile/takshiba.bsky.social/post/3ll52zojpzc2t,"……これかな。
茶道具恋物語。茶道具BLと聞いてうっかり頭にうかんだやつ

 #上手いとか下手とかそういうのは関係なく自分が気に入っている絵","0"
https://bsky.app/profile/fusen8.bsky.social/post/3ll4x6rzywc2u,これらを抱えてひたすらスクワットしながらネトフリ見てる,"2"
https://bsky.app/profile/fusen8.bsky.social/post/3ll4owvbw622l,今日は集中してなんかやるコンディションでないので、全部投げ出してこれを観るぞい。,"2"
https://bsky.app/profile/fusen8.bsky.social/post/3ll4dwf4mjc22,"一通り見たけど、これもしや前も急に電池残量1週間で通知だったとかある？？？
いや、夏バカンスの前とかに1週間以上前に通知きてあ～充電せんと旅行中に切れるなあんがと！ってなった記憶が……","2"
https://bsky.app/profile/fusen8.bsky.social/post/3ll4dsja76s22,通知設定にそれっぽいの無いな……,"2"
https://bsky.app/profile/fusen8.bsky.social/post/3ll4dhtofbs22,Googleドアベルちゃん、前は電池残量1ヶ月前とかから段階的に通知してきてた気がするんだが、急に残り1週間で最近通知してくるな……設定変えてないけどあとで確認せねば（前もこれ思ってて忘れてた）,"2"
https://bsky.app/profile/keiono.bsky.social/post/3lmakgwfpn22t,"そういえば昨日、各種ご神託所（LLM）に、政府関係者がマクロ経済に影響を与える政策発表前に、広範な指数に連動する金融商品を買うことに何らかの違法性を問えるか？を聞いてみたけど、どれも「テクニカルには可能。でも個別よりハードル高い」というような回答だったな。

例えば、今回の株式市場のクラッシュ、そもそも「これから大幅に関税を上げます」と大規模に事前アナウンスしている以上、それが実行されれば株式市場の暴落は理論的には推定可能で、政府関係者の家族がそれに賭けて大規模な売りを指数に対して仕掛けても、なかなかそれで罪に問うのは難しいんではないかということらしい。","2"
https://bsky.app/profile/keiono.bsky.social/post/3lm7dkfy2qk2f,(最近のニュースは悲観的な気持ちにさせられることも多いけど、それでもまだ米国人が皆suicidalだとは思ってない。恐らく多くの人にとって日々の生活が最も大事なはず。),"2"
https://bsky.app/profile/keiono.bsky.social/post/3lm7d4nchrc2f,結局自分が死ぬ時期がほとんどの場合直前まで分からない以上、全ての決断はギャンブルの要素を含みます。私は「米国人は全員がバカではない」という方向に今大きく賭けていますが、これも確実なことは何も言えないので、自分で判断するしかないですね。,"2"
https://bsky.app/profile/keiono.bsky.social/post/3lm7bwhjwvk2f,……自分の判断が正しいのか間違ってたのかは死ぬときまでわからないので偉そうなことは何も言えないが、一つの実験という事で。まあその中で何か気づいたことがあったらできるだけ記録していこうとは思う。そういう人の体験談は自分もそれなりに参考にさせてもらってるので。,"2"
https://bsky.app/profile/keiono.bsky.social/post/3lm7b5buaas2f,"70とか75までフルタイムで働くのがもちろん最も「老後」を安全にする一つの方法ですが、それは自分の健康が人より大幅に優れている、という仮定に依存するのでそれは自分には危なすぎて無理でした。だから、この辺りの話も、ある程度の一般化は出来ても、最終的にはオーダーメイドのプランになってしまうと思うので、やはり10年以上の時間をかけてじっくりと調整するのが無難かもしれません。","2"
https://bsky.app/profile/keiono.bsky.social/post/3lm7apjlr722f,自分がある意味無謀にも思える行動（＝この時期にセミリタイア）をするのは、別に自分が富豪だからじゃなく、自分の生活費から逆算して、一般的な投資に加えて公的年金を三つほど、それに加えて自前の年金と、現金類似商品（MYGAなど）を40代から徐々に時間をかけて厚めに用意したからだけです。これは当然長期でのリターンを大幅に犠牲にしているので、金額を最大化したい人には向かないタイプの戦略。リスクの調整にも時間がかかるので、同様の事をしたい場合は10年くらいは調整のための時間を見た方が良いと思います。あと公的な年金は、半減くらいまでのリスクは念のため想定しておくのもひとつ（保守的過ぎるかもしれませんが）。,"2"
https://bsky.app/profile/keiono.bsky.social/post/3lm6vuwjnak2s,無職でも定期収入が必ずあるようにセッティングしてから実行することの大切さを学びました。幸い、ギリギリセットアップが間に合ったから良いですが、これをやってなかったら多分延期してたでしょうね…,"2"
https://bsky.app/profile/keiono.bsky.social/post/3lm6prcssxc2u,軽い気持ちで投票した人、高い勉強代だけど、これで少しは目を覚ましてくれるかね。,"2"
https://bsky.app/profile/keiono.bsky.social/post/3lm6pnhgibk2u,しかしセミリタイアの年にこれを引き当てるとは、自分もなかなか持ってますね（良くはない）。,"2"
https://bsky.app/profile/keiono.bsky.social/post/3lm6peqo72k2u,いや、笑い事ではないんだけど、さすがにこれで人は離れるかね。みんな自分の選挙大事だろうし、金の切れ目は縁の切れ目ともいうし。,"2"
https://bsky.app/profile/keiono.bsky.social/post/3lm6fiexzwc2z,恐らく米国の有権者の2-3割くらいは宗教で結びついた強固な集団なので、何があっても現実には戻ってこないでしょう。残りの7割は自らの生活の安定を第一に望む層でしょうから、米国の中道右派と中道左派はそこをしっかり説得する政策と（これは危険ですが）「物語」の両方を打ち出していくしかないですね。,"2"
https://bsky.app/profile/keiono.bsky.social/post/3lm6eb6kvd22v,介護施設で、大便で壁に絵を描く人の「作品」に深淵なる芸術を見出そうとしても、それはおそらく考える方向性が間違ってる。,"2"
https://bsky.app/profile/keiono.bsky.social/post/3lm6dyqmmjc2v,最近つくづく思うけど、経済学者やいわゆるカタカナの「エコノミスト」と呼ばれる人々、彼らは経済や相場の専門家で、そこに対してはある程度の信頼性を持った情報発信ができるけど、ある時突然、経済の問題が精神医学の問題に切り替わったときは彼らも無力なんだな、と見てて思う。それは仕方がないことなんだけど。,"2"
https://bsky.app/profile/keiono.bsky.social/post/3lm6cyslur22v,安全策をとるということは、それだけ上向きのチャンスを捨てることと同義です。生涯で使える金額は確実に減るでしょう。で、自分は「まだいけるんじゃない？」という誘惑になんとか打ち勝って過去数年こういう事態に準備してきたので、今それが（不本意ですが）役立っています。究極的には資産を増やすことが目的ではなくて生活を安定させようというゴールの人がほとんどでしょうから、年齢とともに上向きのチャンスを捨てていくのは結構大事だな、と今実感してます。,"2"
https://bsky.app/profile/keiono.bsky.social/post/3lm6cn2jaec2v,"こんな時なので。自分はそれでも意味もなく米国民が集団自決するような愚か者ではないと信じてますよ。原因はいつか消えるので。

www.wsj.com/personal-fin...","2"
https://bsky.app/profile/keiono.bsky.social/post/3lm6c7frcuk2d,東京市場も今日はだいぶ荒れるだろうな。それでも20代、30代の人なら通常運転で多分問題ないけど。50、60なら休むも相場。そもそもその年代ならば、その前にはある程度防御も固めないと。,"2"
https://bsky.app/profile/keiono.bsky.social/post/3lm6bsucn4k25,"アップルはある程度価格を上げる力を持ってるけど、さすがにこのレベルの値上げだと買い控えは起きるだろうし、そもそも「どうせあいつは日和ってまた値段戻るだろ」という期待が存在するとそれ単独でも買い控え効果は生まれるし、結局米国企業が大ダメージ食らっておわり、が一番ありそうなシナリオかな。

www.wsj.com/tech/persona...","2"
https://bsky.app/profile/keiono.bsky.social/post/3lm63ompijk2o,「古き時代にあった桃源郷」の幻想はどの文化圏にもあると思うけど、特にそれがその時代を経験したことのないものから語られるときは注意すべき。,"2"
https://bsky.app/profile/keiono.bsky.social/post/3lm632gaj4s2o,"これ、先日Xにお別れのメッセージを書いた時に目にしたんだけど、在米邦人でも「だから今の状況は正しい」みたいなコメントがたくさん共有されてて恐ろしくなった。被害妄想的な面もそうだけど、根本的に事実認定がおかしいし、じゃあなぜより極端な超富裕層優遇策に走る人を支持すべきなの？と言う、めちゃくちゃなお話なので。

Xは日本語圏もかなり危険な状況になってる。

togetter.com/li/2535110","2"
https://bsky.app/profile/keiono.bsky.social/post/3lm62bgusds2o,"これ、学生の頃とった近現代中国史の授業で読んだ記憶がありますね…

「「これは経済革命であり、われわれは勝利する」とし、「耐え抜け。簡単ではないが、最終的な結果は歴史的なものになる」」","2"
https://bsky.app/profile/keiono.bsky.social/post/3lm5ysdbyss2o,"流石にこれはそろそろ製造終わるかな。昭和の日本では、「ベンツはヤクザ、アメ車はチンピラ」みたいに車が周りを威圧するアイテムとして使われてきた時代があったけど、それに近い車種になっちゃったから。

forbesjapan.com/articles/det...","2"
https://bsky.app/profile/keiono.bsky.social/post/3lm4safagx22g,これは…多分増えますね。,"2"
https://bsky.app/profile/keiono.bsky.social/post/3llzriyq2ic2d,"もちろん自分の周りにもその影響は確実に来ていて、小さなところでは福利厚生の削減、大きなところでは人の雇止めなど。そして次に来るのは学生の受け入れ削減と今いるスタッフや教員の首切り。

「大学は極左の過激派教育機関なので潰していくべき」というのが今の方針だけど、本当にそれでいいんですかね…","2"
https://bsky.app/profile/keiono.bsky.social/post/3llzr5dgds22d,"これを一番心配してる。残念ながら今の米国と同等のシステムをほかの国が急に構築するのは不可能で、実質的に人類全体からその能力が失われるので。

www.technologyreview.com/2025/02/21/1...","2"
https://bsky.app/profile/keiono.bsky.social/post/3llz5c7on2c2v,さて、自分はこの混乱期に実際に大幅に収入が減る決定を下して、それを実行してるけど、自分の今の気分は思いのほか楽観的。いやな言い方だけど、人間の良心を信じるのは難しいが、食い物や金の恨みは恐ろしいので、自然とそれが解消される方へ社会は向かうと信じているから。特に原因が特定されてる場合は。,"2"
https://bsky.app/profile/keiono.bsky.social/post/3llywp64avc2t,これは日本のメディアに多いと思うけど、なぜか例の人が「言葉遣いは荒いが成功した正気のビジネスマン」という評価が多いのがずっと気になってる。やはり直接英語を聞いたり読んだりできない人だとそういう評価になるんだろうか？,"2"
https://bsky.app/profile/keiono.bsky.social/post/3llysipthls2o,「常識で考えればこうなる」と言う各種専門家の話もわかるんだけど、陰謀論者にそれが通じるかは微妙なんですよね。経済学の話より精神医学の話だと思うので。,"2"
https://bsky.app/profile/keiono.bsky.social/post/3llyruyhja22o,自分は2008年くらいのクラッシュには耐えられるくらいで諸々プランニングしてきたけど、それを超えたらプランBに移るしかないかな。,"2"
https://bsky.app/profile/keiono.bsky.social/post/3llyrki27xs2o,"米国民はこれから自分たちの選択の意味を知るんだろうな。

「エバコアISIは今回の関税強化が米国の実効関税率を29%に引き上げると試算する。1929年に始まった世界恐慌の翌30年に成立した、国内産業保護のため輸入関税を引き上げる「スムート・ホーリー法」。エバコアISIが各国との貿易量などに応じて推計した1930年当時の実効関税率はおよそ20%。今回のトランプ関税は「過去100年でもっとも高い実効関税率をもたらし、米経済にインフレ再燃と経済停滞をもたらす」」

加速する景気後退トレード　「真空地帯」が増幅する株安：日本経済新聞
www.nikkei.com/article/DGXZ...","2"
https://bsky.app/profile/keiono.bsky.social/post/3llxtjrlsgs2o,自分が楽観的過ぎたんだろうけど、ランダムに大学とか研究所に対する打ちこわし運動が始まるなんて普通思わんよね。それは米国にとって損になるので。,"2"
https://bsky.app/profile/keiono.bsky.social/post/3llxtaqrtbk22,係争中の案件なのでなんとも言えないけど、負けたら全米のリサーチ系の大学、凄まじい勢いで規模縮小させられちゃうんだろうな。米国の研究機関への本当の嵐はこれから。,"2"
https://bsky.app/profile/keiono.bsky.social/post/3llxnzzsmms26,もちろんこういう小手先の節約では全く歯が立たないレベルの予算カットなので、大学の研究自体は徐々に削られていくと思うけど。それを望む米国人が多いなら仕方がない。個人的にはとてももったいないと思うが…,"2"
https://bsky.app/profile/keiono.bsky.social/post/3llxntygvs226,例の大学への予算カットで、今まで職場にあったティーバッグやコーヒーポッドも消えるとのこと。まあもともと自分のオフィスに自腹でコーヒー豆持ち込んで自分で淹れてたからあまり影響はないんだけど、それにしても世知辛いね。さすがにウォーターサーバーは廃止にならないらしいけど。,"2"
https://bsky.app/profile/keiono.bsky.social/post/3llx7xni3222r,こうやって中国から直接買うおもちゃもこれでひと区切りかな。当面は買わない。ちょっとバカバカしい増税なので。今後は5割以上高くなると思うけど。,"2"
https://bsky.app/profile/keiono.bsky.social/post/3llx3bbajkc25,でもこれで生活破綻する人もそれなりに出てくると思うので、投票した人、勉強代としては高かったですね…,"2"
https://bsky.app/profile/keiono.bsky.social/post/3llx2yb3aik25,さすがにこれで中間選挙大敗になると信じたいけど、「自分の過ちを認めるくらいなら、みんな道連れで苦しんだ方がいい」という特殊な性癖の人が多いとどうなるか分からないな。,"2"
https://bsky.app/profile/keiono.bsky.social/post/3llwmxoaxlc2e,"昨日の大増税宣言を受けて。さすがにあれを絶賛するほどWSJは狂ってはいなかった。「関税のイデオロギー化」って言うと聞こえはいいけど、どっちかというと実態は「関税カルト」だと思う…

www.wsj.com/opinion/dona...","2"
https://bsky.app/profile/keiono.bsky.social/post/3llufzwwbas27,上の方から、衣料品、日用品、家電、半導体、医薬品、ラグジュアリー品、自動車、食品と、まあほぼ全部ですね。富裕層を除くほぼ全員がそれなりに影響を受けますね。アッパーミドルは消費（特に耐久消費財）を控えて家を買うのを諦めれば何とかなる気もしますが、中間層以下は生活が傾くレベルになるでしょう。そもそも別で減税しても彼らには恩恵は少ないので…,"2"
https://bsky.app/profile/keiono.bsky.social/post/3llufnqqffk27,"いやほんと、ここまで広範に米国経済を焼いていくと、さすがに信仰心に支えられた我慢強い支持者ももう無理…となる気がしますけど。

どれだけ自分たちが苦しくなっても他の人も苦しめばそれでいい、という倒錯した気持ちが勝てばこのままでしょうが。個人的には米国の人々の正気を信じます。サディスティックな気持ちを満たすより、日々の生活の方が大事、と。","2"
https://bsky.app/profile/keiono.bsky.social/post/3llucgdjgq227,自分は過去数年かけて保守的な金融商品をけっこうな額購入して、こういう事態に備えてたけど、まさかこんなに早くそれが報われるとは（良くはないが）。,"2"
https://bsky.app/profile/keiono.bsky.social/post/3llucbx4o6c27,そして日本はもちろん大ダメージだけど、これから来る不況の時代を耐える準備は出来てるんだろうか。,"2"
https://bsky.app/profile/keiono.bsky.social/post/3llsqalieq22j,"日本を出ることを決めた時よりは大したことない決断だけど、50過ぎたおっさんにはまあまあ大きな決断なので、久しぶりの未知への挑戦。年々臆病かつ怠惰になってるのは感じるので、もう少し行動的にならないとダメだとは思う。

なにはともあれ、勤め人としての最期をきっちりこなしていこう。","2"
https://bsky.app/profile/keiono.bsky.social/post/3llspd2g6q22q,自分の職場、教員は一年（授業のスケジュールがあるので）、スタッフは90日の移行期間があるんだけど、今時こんなのほんと珍しいよな。まあある意味昔のアメリカの仕組みが最後まで残ってる場所なのかもしれない。もちろん同世代が引退するともうそれも終わるけど。,"2"
https://bsky.app/profile/keiono.bsky.social/post/3llsoopw6gc2q,自分たちがこの決断をしたことで失った選択肢は、この国（米国）で快適な老人向け施設に入る事（日本と一桁以上違うお金がかかる）ですが、それが自分たちの人生で最も欲しいものか？と考えた時、Yesとは答えられなかったので。,"2"
https://bsky.app/profile/keiono.bsky.social/post/3llsny7lfgc2q,"ありがちな結論ですが、結局こればかりは高度に個人的な問題なので、自分（とパートナー）で決めるしかないんですよね。平均的なケースで、引退後に体がある程度自由に動く時間はおよそ5‐10年と言われていますので、それで十分だと言える人は働き続けるべきだと思いますし、もう少し欲しい、と思うならその分加算できるように行動すればよいので。

ただし、50歳と70歳では同じお金でも価値が全く異なる（後者は暴落してる）ことだけは注意した方が良いでしょうけど。","2"
https://bsky.app/profile/keiono.bsky.social/post/3llsn3uri6k2s,"割とタイムリーな内容。仕事が完全に人生の目的と一致している人は良いですが、それ以外にも興味の対象がある人は真剣に考えても良いかもしれないです。

www.youtube.com/watch?v=RT1a...","2"
https://bsky.app/profile/keiono.bsky.social/post/3llskfbr4kk2s,"さて、こんな諸々騒がしい年に動くのはどうかと自分でも思いますが、ひとまず夏頃をめどに「年金生活者」に移行する手続きを開始しました。平均より10‐15年ほど早いですが。テクニカルには「引退者」になりますが、実質的には「自前で医療保険を用意しなくていい自営業者」みたいな立場が近いのかな、と思います。FIREというには年を取りすぎているので、年齢的には昭和のサラリーマンの人生に近いですね。

さすがにこれから一生ビーチで寝転んで暮らしたらボケてすぐ死ぬと思いますので、根無し草夫婦の軽さを生かして、まずは世界を移動しながら考えます。","2"
https://bsky.app/profile/keiono.bsky.social/post/3llpea4qf7c2g,最近ChatGPTに質問を入れると「素晴らしい質問です！」といった前置きがよく出てくるようになった気がするけど、これはそういうチューニングがなされたのか、偶然なのかどっちなんだろう。,"2"
https://bsky.app/profile/keiono.bsky.social/post/3llp7xwd6kk2a,"その辺りも、彼らが圧倒的なトップランナーというわけではなくすでに先行者がいる（Waymo）、ヒューマノイド系のロボットは、中国系の大量参入ですでにレッドオーシャンの兆し…という感じで、ブランドの魔法が消えてしまった今では、テスラのアドバンテージはそんなに大きくないと思っていますが、果たして？

あと中長期で割と大きいと思うのが、テスラは今後、人集めに苦労するのではないか？という点です。高給のエンジニア職の人が、好き好んでケチのついた会社で働きたいと思うか？と問われれば、ほかに流れる可能性もあるような。反科学的な態度を嫌う理系の人はそれなりに多い気もするので。","2"
https://bsky.app/profile/keiono.bsky.social/post/3llp65ai6h22q,で、メインの支持層はやはりこれも大型のエンジン積んだピックアップトラックとかを好むだろうし…　この八方ふさがりに見える状況から大成長したら大したものだが、まあどうなるだろうね。とにかく中国がここまで凄まじいスピードで自動車産業を立ち上げることは予想外だったんじゃないかな。,"2"
https://bsky.app/profile/keiono.bsky.social/post/3llp5nl5xuc2q,…というようなことを、うちの職場に駐車してある「これは奴が発狂する前に買ったものです（なのでいたずらしないでね）」シールを張った数々の車を見て思った。,"2"
https://bsky.app/profile/keiono.bsky.social/post/3llp572l6kk2q,"政治的・感情的な面抜きにしてTeslaの株価を考えると、生産規模はトヨタなどと比べれば相変わらず弱小。そして中国のEV産業の劇的な発展を考えると、もう以前取ろうとしていたローエンドの市場は取れそうにないし、近年ブランドのイメージも大きく棄損。最大市場の米国では、買ってくれそうな層が離反。機関投資家も、おそらくヨーロッパ系のファンドは銘柄を外すところも出てくる。

これで長期の上向きを考えるのはさすがに楽観的過ぎると思うけどどうなるかな。ワンマンの会社なので、オーナーの退任や死去でブランド自体が大きく生まれ変わる可能性もまだあるけど。","2"
https://bsky.app/profile/keiono.bsky.social/post/3llnlhb2vrc2l,"引退した人のうち2割程度は55歳以下だけれど、これは望まない引退(レイオフ)も含まれることを忘れないほうが良いかも。50を過ぎたらそのリスクも考慮に入れてプランを立てるのが安全。

“About one in five retirees reported leaving a career at age 55 or younger, according to the Employee Benefit Research Institute, below the median retirement age of 62.”","2"
https://bsky.app/profile/keiono.bsky.social/post/3llncf25i4225,正攻法（議会を通して憲法改正）は確実に無理だと思うので、ロシア方式（誰かを大統領候補に立てて、自分は副大統領として出る。その後副大統領から昇格）辺りを考えているようですね。それをやると分かっていて許すほど高い支持率が三年半続くかどうかは分かりませんが。,"2"
https://bsky.app/profile/keiono.bsky.social/post/3llnc4iu7hs2n,"50代・CA州だと、これくらいをバッファとして用意したいと思う人も多いんだろうな。実際はライフスタイルやどこで死ぬかなどによって大きく変わるので、こんなに要らないケースも十分あり得るけど。

www.youtube.com/watch?v=rpWs...","2"
https://bsky.app/profile/keiono.bsky.social/post/3llktrqtu5s2s,"この手の書き込み、「タチの悪い冗談だよね？」と思ってる人は今でも多いと思うけど、これを文字通り真実だと思っている心の病を抱えた方は多いので、きちんと否定しないとまずいと数年前に学んだ。

「レーザー兵器で人為的に引き起こされた」

www3.nhk.or.jp/news/html/20...","2"
https://bsky.app/profile/keiono.bsky.social/post/3llk56ejkd227,"米国の科学研究のエコシステムと言う巨大な資産に対する脅威は現実だけど、それに人が気づくにはもう少し時間がかかるだろうな。新聞なんて読む物好きはマイノリティだし。

www.washingtonpost.com/politics/202...","2"
https://bsky.app/profile/keiono.bsky.social/post/3llinmgrar22d,"身内が一人これにやられてしまっているので、メカニズムの解明や治療の進展に期待してたが、これで希望はほぼ消えたかな。米国の財産がまた一つ消えていく。

www.scientificamerican.com/article/hhss...","2"
https://bsky.app/profile/keiono.bsky.social/post/3llidsuc6vs2y,"オス2。追う人。
確かにこれは強そう。

野生は厳しい。","2"
https://bsky.app/profile/keiono.bsky.social/post/3lli7mmke522y,"口では「海外に移住する」と言って実際は何もしない人と違って、科学者のスキルセットはそれなりにポータブルなので、ある程度真剣にこの数字は受け取ったほうが良いと思うけど。

www.nature.com/articles/d41...","2"
https://bsky.app/profile/keiono.bsky.social/post/3llhv2mtsv22y,"アップルやコスコもこれから様々な嫌がらせを受けるだろうけど、何とか持ち堪えてほしいな。

米当局、ディズニーのDEIを調査　｢機会均等違反か確認｣：日本経済新聞
www.nikkei.com/article/DGXZ...","2"
https://bsky.app/profile/keiono.bsky.social/post/3lleutlmzsc2y,OIST的なお金の使い方ができるところがもっとあれば、このチャンスにかなり人を取れた気もするけど、残念ながらそううまくは行かないか。,"2"
https://bsky.app/profile/keiono.bsky.social/post/3lldbqqijp222,"何で彼はプーチンの言いなりなのか？という点の背景を日本でも報道されるようになってきたんだ。選挙でも世話になってるし、頭が上がらないのはどうしようもない。不思議なのは、それを「愛国者」が受け入れてることだけど

「「「プーチン氏におべっかを使い、トランプ政権下で米国の対ロ制裁の政策転換もあるかもしれないとほのめかすことでモスクワでの計画を推し進めようとしていた」。

コーエン氏は後に自著で振り返り、こう続けた。「トランプ氏は政治を金もうけの機会だとみていた。個人的な金銭的利益のために米国の外交政策を曲げることにためらいはなかった」」

www.nikkei.com/article/DGXZ...","2"
https://bsky.app/profile/keiono.bsky.social/post/3llcjwjsbgk2q,さっき偶然見たこのプラン。プレエコとは言え、もはやこれは気軽にこっちに来られる値段ではないな。,"2"
https://bsky.app/profile/keiono.bsky.social/post/3llccy245xc2k,例の記者さん、嘘つき呼ばわりされたので、じゃあ…と詳細公開したのか。それにしても、軍の高官や諜報機関の人たち（公務員）はこの素人っぷりを見せつけられて何を思う…,"2"
https://bsky.app/profile/keiono.bsky.social/post/3ll7zp3vb5c2v,"改めてちゃんと読んだ。実際にぽつぽつと自分の仕事に使ってみて、最近のこういう議論が「流行りもの好きの先走り」にはさすがに見えないかな。まあはっきり言ってしまえば、もう自分もそれなりの年齢だし、仕事するかしないかは自分の好きに決めていいんだろうけど、もうしばらくはこの変化を追ってみたいという気持ちはあるので、まとまった時間を作っていろいろ試してみたい気はする。

www.oreilly.com/radar/the-en...","2"
https://bsky.app/profile/keiono.bsky.social/post/3ll7x7rt3p22v,"「全部フェイクニュース屋のでっち上げだ」で逃げ切ると思ってたので、WHが認めたことにちょっと驚くほど自分の中での期待値が下がってる。これはホントによくないんだけど。

www.nytimes.com/2025/03/24/u...","2"
https://bsky.app/profile/keiono.bsky.social/post/3ll5y4lpi522i,"例の信じられない漏洩、記者が嘘つきで全部でっち上げたと言い始めたけど、これで逃げ切れるのか？もうめちゃくちゃすぎて意味が分からない。

www.axios.com/2025/03/24/h...","2"
https://bsky.app/profile/nai-maru26.bsky.social/post/3lmavuecjds24,"「チキンチュウチュウ」これを交換したいから貯めてるがまだまだか🙄💭
#メイプルR #メイプルストーリーR","1"
https://bsky.app/profile/nai-maru26.bsky.social/post/3lm6m4tz6ss2b,これでも食べよΨ( 'ч' ☆),"1"
https://bsky.app/profile/nai-maru26.bsky.social/post/3lm37drg7dk2x,これは面白いな(っ'ω')╮=͟͟͞͞◒,"1"
https://bsky.app/profile/nai-maru26.bsky.social/post/3lm36xapvuc2p,"第1話終わった〜
これは楽しみだな、2話忘れないようにしなきゃφ(．．)ﾒﾓﾒﾓ
#片田舎のおっさん、剣聖になる","1"
https://bsky.app/profile/nai-maru26.bsky.social/post/3llzfq3wqic2e,"そういえば「スライム倒して300年、知らないうちにレベルMAXになってました」もやるんだっけ🙄💭
あれは22時だったかな","1"
https://bsky.app/profile/nai-maru26.bsky.social/post/3llystiy6b22x,"いえいえ、猫の写真で癒されてるのであればありがたいです✨
こちらこそ投稿を拝見してますのでよろしくお願いします(　-`ω-)b","1"
https://bsky.app/profile/nai-maru26.bsky.social/post/3llydqdnpt22j,"味たま頼めば「元気玉」コールありでなかなか良いですよね
チャーシューはホロホロで崩れるほどの柔らかさ……あれは癖になります(´ω`)
テレビの取材に出ていても「あーあそこ混んでるから変わらないな」で終わるラーメン屋🍜","1"
https://bsky.app/profile/nai-maru26.bsky.social/post/3llxhnc7gqc2v,"かせき(未鑑定)が大量にある……それを飾るのは……未定にしよ(´ω`)
家具いいの探すか〜","1"
https://bsky.app/profile/nai-maru26.bsky.social/post/3llwzetfxec2c,"本当に観たい映画だけ見に行くかー
暇つぶしに行くこと多かったけどこれは仕方ない_(:3 」∠)_","1"
https://bsky.app/profile/nai-maru26.bsky.social/post/3llwwywknu223,"それよりもスズランがとても欲しい
雑草が見えないところに生えてて嫌だから埋めたいのよね🙄💭
#あつ森","1"
https://bsky.app/profile/nai-maru26.bsky.social/post/3llwwvpsdc223,"あつ森起動させることあれば部屋の中模様替え……しなきゃだ……
あまり考えないで適当に配置してるだけなのよね、なんか案があればな","1"
https://bsky.app/profile/nai-maru26.bsky.social/post/3llwwsfxjec23,"Pokémon Sleepやってはいるのですが起動するのよく忘れる……
これはフレンド減ってるよね(；'ω'∩)","1"
https://bsky.app/profile/nai-maru26.bsky.social/post/3lltkn4sbps2j,発売日に買うかそれかまだ欲しいソフトないから見送って落ち着いた頃に買うかで悩む,"1"
https://bsky.app/profile/nai-maru26.bsky.social/post/3llrvbch4os2v,これは気になる話であった、最後まで観よ👀,"1"
https://bsky.app/profile/nai-maru26.bsky.social/post/3llo5kmsaf224,"これで手作りタバスコは残り2本へ
まぁ夏までは持つな🌶","1"
https://bsky.app/profile/nai-maru26.bsky.social/post/3llo2ytboik2i,"Gはいた(´∀｀*)ｹﾗｹﾗ
家の中に入らなかったのが原因だな、これ(笑)","1"
https://bsky.app/profile/nai-maru26.bsky.social/post/3llmfomxkpk2x,これはやはり未だに出てないカードとか中心に選んでカード埋めた方がいいのかな？まだ日数に余裕もある分直ぐに交換しなくてもいいか…🤔💭,"1"
https://bsky.app/profile/nai-maru26.bsky.social/post/3llmf2ej5222b,"服装が凄いことになりつつ…
外見だけ変更とか別にあればもっといい服装には出来るんだけどな(´ω`)
#メイプルR #メイプルストーリーR","1"
https://bsky.app/profile/nai-maru26.bsky.social/post/3llmeyb7g3s2b,"早めに就寝したのと違和感があって起きた👀✨
ちゃんと予定日にきたようで安心＆ちょいと痛い＆体ポカポカ
遅くなるよりはいいんだけどね💦
最高遅かったのが2週間だったからあれは焦るが命の母ホワイトが強い(　-`ω-)b","1"
https://bsky.app/profile/nai-maru26.bsky.social/post/3llls3dhox22o,"あと二匹ファイト(*•̀ㅂ•́)و✧
そういう時に限って釣れなくなるものだが🎣
とりあえずこれ置いておくかって感じで配置してる
すぐ消えるシステムよくない(´･ω･`)","1"
https://bsky.app/profile/nai-maru26.bsky.social/post/3lllrknwccs2x,"シーラカンスデカイ🐟 
3匹捕まえてグッズにしてもらいたい()
夢の中に行ったら結構ごちゃごちゃしてると思うけどきになさらず( ˊᵕˋ )💭
あー岩か(笑)確かにそれにぶつかっても消えるね(；'ω'∩)","1"
https://bsky.app/profile/nai-maru26.bsky.social/post/3llllihf4rc2s,"今は綺麗？なのか分からないけど整えてそれぞれの場所に花を植えてる感じになってるよー
初めて間もない頃は半分の島花畑のみで処理大変だった(´∀｀*)ｹﾗｹﾗ
全て花欲しくてやってたのよね
シーラカンスは気分ではなかったのかな？🎣","1"
https://bsky.app/profile/nai-maru26.bsky.social/post/3lll4zedbwc2a,"それまだ食べたことない！
なんと…手軽だな🥚

石破総理はもう望まれてないからな_(:3 」∠)_
酷い方向へ進んでいく…
他の人になってくれと言っても誰がいいのか分からないしな🙄💭難しい","1"
https://bsky.app/profile/nai-maru26.bsky.social/post/3lll2pl65sc2r,"因みに玄関で倒れてます
これ人来たら終わりですね、玄関も全開です✨","1"
https://bsky.app/profile/nai-maru26.bsky.social/post/3llkbx76z722r,ちいかわぽけっと何か他のゲームで似てるのやったことあるがスライム系だったのかな、あれはかなりやってた(·   ．),"1"
https://bsky.app/profile/nai-maru26.bsky.social/post/3llhgx3xyck2c,"ポケモンSVあるある
オシャボ欲しい時に限って道具連続
それにならなかったので良かったε-(´∀｀;)ﾎｯ","1"
