,post,lang,age_group,proximal,medial,distal
1676,"임종득, 강선영 . . . 수거대상이다 😎",kr,1,1,0,0
1677,홍씨 자중하삼. 뭘 위해서 그리 남자들이랑 대화를 심하게 할 필요가 있소?,kr,1,1,1,0
1678,국힘해체 답이다,kr,1,1,0,0
1679,굉장하신 분이시네요😂,kr,1,1,0,0
1680,신미경님 정신이 나갔네요,kr,1,1,0,0
1681,"임종득 저런게 국회의원 허참
매란국힘은 하나같이 정신차려라
용혜인 힘내세요 응원함니다 화이팅 ~~",kr,1,2,0,1
1682,국힘것들이란,kr,1,1,0,0
1683,국힘도 정신이상자들 막나가내요,kr,1,1,0,0
1684,"헌재에서 내란이란 단어 쏙 뺐죠? 아직도 즈그들 쪽수믿고
내란이라고 선동방송하죠? 지지율 개박살나고 민심 곱창났죠? 내로남불 개오지는 공산당에 그 안뭉치는 2030 남자들을 집결시켰죠? 할아버지세대에는 일본에 나라 팔아쳐먹은 친일매국이 있었다면 현세대는 친중매국이죠?",kr,1,4,2,0
1685,여기 댓글 왜 이럼. 님들한테 정신 나갔나라고 말하면 기분 나쁘잖아요 ㅋㅋ 기분 안나쁘다는 애들은 그냥 이기고 싶어서🥺,kr,1,2,1,0
1686,젊은 이여 너무 나댄다,kr,1,1,0,0
1687,젊은 정치인들이 많아야 한다,kr,1,1,0,0
1688,"아직도 권력과 힘으로 국정에
임하는 자세는 바로 잡아야 됨니다. 사회 제도는법이라는
제도속에 모든것은 통용되여야한다 .
대한민국을 바로세우는것은
오직 국정 관계 자들이 법에
솔선 수범을 해야 한다
법을 빙자한 권력 절대
않된다.",kr,1,2,0,0
1689,임종득 저거 인성만큼이나 인상도 진짜로 더럽네.,kr,1,1,0,1
1690,"젊은것이 기가차다
인성부터 다시 배워라",kr,1,1,0,0
1691,"국회원수도 많은데 비례대표까지~!
세금이 철철 넘쳐 흘러요.
미래가 밝아요",kr,1,1,0,0
1692,국짐이들 수준은 하나같이 저모냥이고 그게 국짐자격 요건임,kr,1,3,1,1
1693,저 여자 꿈에서리도 볼까 무섭다 꼭 저래야만 하나,kr,1,0,0,2
1694,우리 똑띡이 용해인 의원 항상 응원합니다.힘내세요,kr,1,1,0,0
1695,용 의원님 인간이길포기한놈입니다. 조만간. 종득이는 똑같이 당할겁니다,kr,1,3,0,0
1696,그렇게 소리지를정도로 판단히 옳음을 인지하는사람이 공항귀빈실을 일반인 가족들을 데리고들어가서 쓰냐?,kr,1,1,1,0
1697,임종득 예의없으니 퇴출 당하지. 저런 사람이 국회에 있음 안돼죠,kr,1,1,0,1
1698,"이게 국회의원 들인지
비려 없애고
의원수 줄여야 합니다",kr,1,1,0,0
1699,"국힘의원들은 윤성렬의 사냥개로 이제는 완전 전락했다
저 화상들 어쩜 국회에서 몰아낼지 국민들은 생각해야 한다",kr,1,1,0,1
1700,용혜인 의원님 빠이팅 힘네새요 응원합니다,kr,1,1,0,0
1701,님들이 국회같은 곳 가봄?,kr,1,1,0,0
1702,"이여자 작년? 가족하고 김포공항귀빈실
사용했다는 그여자?
ㅎㅎ",kr,1,1,1,0
1703,"용의원님,잘하셨네요. 속이시원하네요.",kr,1,1,0,0
1704,종득이 🐕 싸가지,kr,1,1,0,0
1705,사이다,kr,1,1,0,0
1706,"인성이 안된 사람이 국개의원이니
나라꼴 잘돌아가고 있다",kr,1,3,0,0
1707,아 진짜 사이다,kr,1,1,0,0
1708,너무 필터없이 말하네 저런사라은 진심으로 반성으로 해야된다,kr,1,1,0,1
1709,용헤인 의원님 똑순이~ 응원합니다,kr,1,1,0,0
1710,정신나간 놈들은 국짐당 범죄자들이지요.용혜인 의원님 대구토박이 60대 초반이 항상 응원합니다. 속이 시원합니다.,kr,1,4,0,0
1711,"본인들이 정신 나갔다는소리를 들어도 소리 지리지 않을수 있을까요
용혜인 의원님 응원합니다",kr,1,1,0,0
1712,용 의원 화이팅이여 아주그냥 화이팅 잘하네,kr,1,3,1,0
1713,저국짐당은 해체해라 다이상한자들 만모아놓은당 용혜인 의원님 잘하고계십니다 응원합니다,kr,1,1,0,1
1714,국짐당 진짜 짐이다,kr,1,1,0,0
1715,용혜인의원님 정말 멋지고 늘 응원해요 저 진상대머리 입을 발로 비벼버리구 싶네,kr,1,0,0,1
1716,요새나는 두여전사에 푹빠졌음ㅋ 용혜인 그리구 박은정!!화이팅!!,kr,1,1,1,0
1717,"국회에서.국민들이보는데,정신나간네~그말이옳아!!선영이.끼어드는것들었지~나이먹엇다고.국회에서도,갑질하는것바바..평상시.하는행동들.임종득~!!선영이.끼어들지말자",kr,1,5,1,0
1718,용혜인의원님 화이팅 ~,kr,1,1,0,0
1719,임종득같은게 국개의원이라니 참 수준떨어진다ㅉㅉ,kr,1,1,0,0
1720,국회의원 선출방식을 바꿔야한다.공무원 시험제도를 도입하여 개념없고 무식한 국민의적당인 국짐당 같은 ㄱ ㅐ 쓰 ㄹㅔ 기들이 기생하지 못 하게해야한다.,kr,1,1,0,0
1721,"태출 하더라도 저런 인간에게
사과할 필요없지",kr,1,0,0,1
1722,맨날....청문회 본질에 집중하지 않고 언성 높이고 사과 요구만 하다가 끝나는거 같음...,kr,1,1,0,0
1723,"저도 싫어요
지도 함부로 말하면서 자존감은 높아서리
젊은사람이 니이든 국회의원들 따라소리나지르고
정신나간거 확실히 맞습니다",kr,1,2,0,1
1724,용해인잘한다 화이팅,kr,1,1,0,0
1725,확실히 정신이 나갔네,kr,1,1,0,0
1726,2찍들이 덕실거리네~😁,kr,1,1,0,0
1727,임종득 임이자 참 잘났어,kr,1,1,0,0
1728,맞고 아니고를 떠나서 그냥목소리 짝짝찢어지고 눈 튀어나오게 뜨는거 진짜보기싫네요..,kr,1,0,1,0
1729,"차기 대선에 용의원이 됐으면한다.
한심한 국민의 적 당인 국짐당을 쓸어버릴 핵무기급이다.",kr,1,2,0,0
1730,90년생인데 저흰머리 컨셉인가요?,kr,1,0,0,1
1731,":어린게 4가지도 없고 눈에 뵈는게 없지.
정신이 나가긴 했네..",kr,1,1,0,0
1732,세치머리 이미지 메이킹 😂,kr,1,2,0,0
1733,나라꼴이 이모양이네 용혜인 의원님 화이팅하세요,kr,1,4,0,0
1734,나이도 어린게 싸가지 하고는,kr,1,1,0,0
1735,짜차기 대통령 용혜인 화이팅!!!,kr,1,1,0,0
1736,"용혜인 의원님
응원합니다
임종득 집에서 정신나간 사람이
어떤 사람인지 자숙해라",kr,1,1,0,0
1737,임종득 의원아.. 어떻게 국민 앞에서 그럴 수 있니.. 나이먹고 의원인 사람이 '정신 나갔나'? 에효 그러니 퇴출먹고 나라가 이꼴이지,kr,1,4,2,0
1738,"1당100 용혜인
화이팅!",kr,1,1,0,0
1739,민주당이 나라른ㅅ 엉망진창으로 만들고 한심하다,kr,1,1,0,0
1740,양아치내란당은 정상인이 거의 없다 지들 밥그릇 챙기기 혈안이 되어 있고 국민을 개돼지 취급한다,kr,1,2,1,0
1741,양아치내란당은 완전 또라이다 이것들 인성이 짐승같다,kr,1,3,0,0
1742,국짐내란당쓰레기들은 이미 정신나간지 오래지 !!! 어따대구 정신나갔데!!! 석려리 눈치나보고 콩고물에 눈이먼 국짐당것들 해체가 답이다!!!!,kr,1,3,0,0
1743,화장이 영...,kr,1,1,0,0
1744,내란 공범자이니 반드시 처벌해야 한다.,kr,1,1,0,0
1745,저거도 눈에뵈는게없네 비례를 2번이나 해처먹네 벌써 권위에 쩔엇네,kr,1,1,0,1
1746,정신차리고 얘기하는데 머가 정신이 나갔다는거야..시원시원하구만,kr,1,1,0,0
1747,용의원은 건들지 마라 우리나라 몇 없는 진짜 국회의원이다!!!!!종득이 정신나간 새꺄!!!,kr,1,2,0,0
1748,ㅋㅋㅋ국짐당 머리에 들은게 욕이랑 어이없는 반응 너희들이 그래서 이꼴인거야,kr,1,4,1,0
1749,퇴출 잘시켰다 국힘의원들은 왜 모두가 저질 이냐,kr,1,1,0,1
1750,저런사람이.국개.세금이.아깝다.욱하면.장땡인줄,kr,1,2,0,1
1751,"역시 국힘은 사람 아니라고 인정하는
사람들이다",kr,1,1,0,0
1752,월급이 아깝다,kr,1,1,0,0
1753,"이게 국회의원들이냐
미칫것들 싸움터네",kr,1,2,0,0
1754,저렇게 똑똑한분 장내가 밝아보인다 국민당 쓰레기들 말하는꼬라지들 아 자가뭐야 적어도 국회의원이라면 저런국식한말 애들이볼까 염러스럽다 국짐당 인간들이 미처가네 하는짖 까지 무식이 넘치네,kr,1,4,0,2
1755,저쪽인간들은 소리지르는 학원을가서 따로배우나 당최...,kr,1,0,0,1
1756,저런미친* 소리치면다니. 왜 조용히 말을 못하니. 제네들은국민들이귀먹어린 줄아나보다소리소리지르게. 싸가지. 저런게안산에와서 활동한다고프랭카드걸언놓았던데 안산시시민들은이런것들을지지해주지맙시다 저렇게 하는게국민을대변해서일을하는것입니까,kr,1,2,0,3
1757,아니 근데 왜 여기 댓글 거이다 용해인 의원을 욕하지 정신이 나갓나라고 하면 당연히 뭐라고 해야하지 않나 여기 다 돈받고 댓글쓰는거임?,kr,1,2,0,0
1758,용 의원 욕하는 사람들 제정신이냐??,kr,1,1,0,0
1759,이상한 사람들이 정치를 하는 우리나라 말세다 말세,kr,1,2,0,0
1760,임종득 당신이 정신나갔듯,kr,1,1,0,0
1761,목소리 높고 사나운 기세로 싸움을 잘 해야 국회의원이 될수 있다.,kr,1,1,0,0
1762,"총살감들이. 참 만타..
국민의짐..",kr,1,1,0,0
1763,모든의원들이 당신을 쳐다보는눈빛이 참 어이없다는 눈으로 보네 너무 나되네요,kr,1,3,0,0
1764,저런개 국회에국회가부끄럽다,kr,1,0,0,1
1765,완전싸움닭이내 소리소리아유 질린다 너는선인넘니,kr,1,1,0,0
1766,용혜인 화이팅.,kr,1,1,0,0
1767,정신이 있었을까..,kr,1,1,0,0
1768,"아주잘하고 있는데~~
화이팅",kr,1,1,0,0
1769,퇴출사이다 굳,kr,1,1,0,0
1770,용 저런건 조두순집에 넣어줘야됨😂,kr,1,0,0,1
1771,"나이 어리면 함부로지껄여도됩니까?
명색이 의원인데.",kr,1,2,0,0
1772,구독 같은거 안했는데 이분 영상이 왜 자꾸 나오죠 ㅠㅠ 차단 하는법 아시는분 ...,kr,1,2,0,0
1773,그럼 들어왔나??,kr,1,0,1,0
1774,왜 욕먹음 이사람,kr,1,1,0,0
1775,"용 이자는 너무 나댄다 ㅠ 이 여자 너무
소리나 꽥 꽥 지르고 천박하네ㅠ",kr,1,2,0,0
1776,가는말이 고와야 오는말이 곱다~~~ 반성해라,kr,1,2,0,0
1777,아..답답한 이나라~~😳,kr,1,1,0,0
1778,그저 같잖다,kr,1,0,1,1
1779,늘 볼 때마다 느끼는데 다른 국가에서도 이렇게 국회에서 의원들 거의 얼라들 맹키로 언성 높이면서 허구한 날 쳐 싸움?;;,kr,1,2,0,0
1780,"나라가 망해가는구나
어린것이 뵈는게없는지..",kr,1,1,0,0
1781,민주당 것들은 공통점이 소리지른다 어디서 고함지르는 교육을 하나 .. 어찌 저렇게 비슷하냐 ㅎ 참 가관이다,kr,1,2,0,1
1782,민주당이 있는곳엔 향상 시끄러워 ㅠ,kr,1,1,0,0
1783,용혜인의원님이 제대로된 국회의원 입니다,kr,1,1,0,0
1784,용혜인 화이팅,kr,1,1,0,0
1785,"국짐당이 말발이안되니
억지부리고 모욕주기만하니
참 골때리는당이로세",kr,1,3,0,0
1786,으이구!,kr,1,1,0,0
1787,진짜 똑똑하다 이런거 올리면 여잼들은 그냥 “와 이분 말 잘하네!” 하고 댓글에 이런사람이 대통령해야한다고 말하잖아 ㅋㅋㅋ,kr,1,4,1,0
1788,너무하네요 그러면안되죠 처벌해야죠,kr,1,0,1,0
1789,용혜인 파이팅~~♡,kr,1,1,0,0
1790,임종득이 정신차려야지,kr,1,1,0,0
1791,"저~누깔봐라~
생사람잡아먹을 누깔이네^^^
뽑아버려라~~~
용돼지야~~~ㅋ.ㅋ",kr,1,1,0,1
1792,여기 댓글 왜 이럼? 잘못은 임종득이 먼저했는데,kr,1,2,0,1
1793,국정장에서 할말만해야지 나이 처먹고 인성이 쓰레기들 이라서 막말을 하지 에레이 국짐것들,kr,1,4,0,0
1794,"이 새끼, 국회의원 자격이 없는놈이네!",kr,1,3,0,0
1795,"노땅들많네 사회에선 나이 따지지말자
가까운 지인들끼리 나이따져야지",kr,1,2,0,0
1796,저 여자는 뭐하는 사람인가요??,kr,1,0,0,1
1797,"국회의원이 말을 마음데로 하네
국회의원 줄여야 하고 연봉 삭감
해야 된다.",kr,1,1,0,0
1798,임종득 의원이 정신나갔네,kr,1,1,0,0
1799,임종득 지야 말로 정신이 나갔네,kr,1,1,0,0
1800,용혜인... 아쉽지만 비례2번 본인은 국회의원 2번 좋겠지만.... 비례2번은 그냥 기본소득당 유지를 위한..다음 지역구 선거..당선될까?,kr,1,0,1,0
1801,종득이,kr,1,1,0,0
1802,"임종득이 뭘 잘못했다고
종종 용혜인도 잘못하는데 지 이
득도 없으면서 말을하네 용혜인 참
나라가 어떻게 돌아 가는 거냐 용혜인 니
가 나가
라",kr,1,2,0,0
1803,용혜인 저분 없었으면 나라망했다,kr,1,0,0,1
1804,국민은 도덕성과 윤리성이 없는 사람을 뽑지말아야한더.. 바로 이런 사람...,kr,1,2,0,0
1805,싸가지 하곤....저런게 의원이야,kr,1,1,0,1
1806,종득이 웃는거 본사람.? 사악한 악마웃음 섬뜩하다,kr,1,1,0,0
1807,"@WOW:저런거한테 연봉1억6천
돈이 썩었네...
지사좋아하는 기본소득만 주라..그것도 아깝지만",kr,1,1,1,1
1808,야당의원들이 정신이 대단하다....저 비상식적이고 미친사람들을 상대할려면 돌아버릴 지경일텐데....대단하십니다...비상식이 난무하는 국짐당!!!!!,kr,1,4,0,1
1809,"가는말이 고와야
오는말이 고와요
고함 지르지말고 대화로 하세요
고함 지르며 말하니 나도 짜증 납니다",kr,1,2,0,0
1810,어째 저런인간이 국회의원이 됐을까....임씨?,kr,1,2,0,1
1811,여기서 악플쓰는사람 임종득의원이랑 친분있나,kr,1,1,0,0
1812,"어떻게 저런 자리에서
임종덕의원 속으로나 생각
할 말을 아무렇지도 않게
쉽게 내배ㄸ나니 분여기를
그렇게 만들었네요
말은좀 가려하세요들
개판이네",kr,1,1,1,1
1813,저여자 진짜 실타,kr,1,0,0,1
1814,용혜인님 정신 나갔다고 댓글의 써져 있는데 저렇게 말 안하면 뭐 어떻게 처리하죠? ㅋㅋ,kr,1,0,0,1
1815,용혜인 의원님 화이팅이에요,kr,1,2,0,0
1816,화이팅,kr,1,1,0,0
1817,"임종득, 사과안하면 퇴출이다, 😏
나가라,, 😅😅",kr,1,1,0,0
1818,그럼 퇴출 됀거인가???,kr,1,0,1,0
1819,"임종득의원님
예의가 좀 많이 아니네요",kr,1,1,0,0
1820,지가군인주제에 이딴소리한거는 모욕이아닌가바,kr,1,2,0,0
1821,"국회해산권이 답이다.
내가 납부한 세금이.....",kr,1,3,0,0
1822,용씨 그만보고싶다,kr,1,0,1,0
1823,용혜인이 뭘했는데 다들 싫어해?,kr,1,1,0,0
1824,죄송한데 얼굴이 웃겨요…,kr,1,1,0,0
1825,근데 왜 사람들이 용혜인 싫어해요..?,kr,1,1,0,0
1826,타에 모범이되는 인성 인품 은 찾아보기힘들다는...,kr,1,1,0,0
1827,어린게 저렇게 싸가지가 없을수 있을까? 거의 여자 이재명이구먼,kr,1,2,0,1
1828,나쁘게하고 당당한. 어떠케 이러하지,kr,1,1,0,0
1829,"비례없애야한다.
혈세는 그냥 떨어지는것이 아니다.",kr,1,1,1,0
1830,또라이 국힘들,kr,1,1,0,0
1831,용혜인 진짜 1대100이다. 전장에 일당백. 일기당천임,kr,1,1,0,0
1832,@장재원:지가 남한테 막말하는건 괜찮고 남이 지한테 막말하면 미친듯이 다라들면서 고래고래 소리지는 모습이라니 참.민주당은 소리큰사람이 장땡.,kr,1,4,0,0
1833,용의원님 화이팅~,kr,1,1,0,0
1834,완장 채워노니..보이는게 없다..,kr,1,1,0,0
1835,주둥이만 살아잇어..지 자식도 잇는것이 싸가지는,kr,1,2,0,0
1836,자기들은 방구석에서 ??:ㅉㅉ 용혜인 왜저럼ㅋㅋ 이러는데 진짜 저분 만나고 그렇게 할수있냐?,kr,1,1,1,2
1837,"ㅋ잼잇네ㅋㅋㅋㅋㅋ목청은
민찢당이최고임ㅋㅋ",kr,1,1,0,0
1838,임종득 뭔 독뿔장군같이 생겼노,kr,1,1,0,0
1839,빨리 국회의원 선거 해야겠네 저런거 누가뽑은겨,kr,1,0,0,1
1840,민주당이지만 용혜인은 진짜...하,kr,1,1,0,0
1841,"정신이 나갔나. 라는 표현은 잘못한것임.
나이가 젊어도 국회의원임..",kr,1,2,0,0
1842,바른 소리하는 사람이 이상하다는 사람들 국짐 하고 똑 같네,kr,1,2,0,0
1843,"콜라,사이다 다 합쳐도 용혜인 의원 한마디 보다 더 시원 할수 없다
십년 묵은 채증이 다 내려 간듯....
용의원님 당차고 논리있는 말씀이 넘넘 멋짐니다
앞으로 더 큰 인물이 되실것 같습니다
계속 응원하겠습니다
화이팅!
진리는 이긴다!
악의축 국민의암은 반드시 수술로 제거해야만 합니다
위헌정당인 국민의 짐이며 암덩어리인 위헌정당으로 정당해산 해야 합니다",kr,1,7,0,0
1844,용혜인 욕하는 사람들이 정신 나간거 맞습니다.,kr,1,1,0,0
1845,"용혜인 의원이 멋져요
화이팅!!!🥰🥰🥰",kr,1,2,0,0
1846,뭘 믿고 저리 설쳐대지.,kr,1,0,0,1
1847,받는 모욕은 화가나서 소리를 지르는데 본인이 주는 모욕을 듣는 사람 입장에서도 생각해 본 적이 있는지 궁금하네요,kr,1,2,0,0
1848,중간에 저 아줌마는 왜 저번부터 반말함?,kr,1,0,0,2
1849,악다구리 저런 인간은 어린게 아나무인 국회에서 떠나라,kr,1,0,0,1
1850,정신나갓네요. 젊은 사람이 큰소리지르고. 정말 나라에 대통령님 감옥에 보내놓고 무슨 짓이야,kr,1,2,0,0
1851,윤석열 진짜 화이팅,kr,1,1,0,0
1852,"난 임종득 이번에 알았어
🐕 🐦 ㄲㅣ라는걸",kr,1,1,0,0
1853,국짐당 인간들은 왜 다 저모양일까,kr,1,0,0,1
1854,예의라고는 눈씻고 찾아볼수없는 이념론자,kr,1,1,0,0
1855,그래 나가라 너,kr,1,0,1,0
